text,label
WHO and European Investment Bank strengthen efforts to combat COVID-19 and build resilient health systems to face future pandemics,0
"Are 80 percent of coronavirus cases ""mild?""""",0
What to Know About COVID-19 Testing Right Now,0
Special Considerations for Health Departments,0
Controlled Human Infection Models and SARS-CoV-2 Vaccine Development,0
"Protective masks can be effectively disinfected at home, study",0
Toolkit for Youth Sports,0
COVID-19 Surge,0
Mayo Clinic receives $26 million from BARDA for COVID-19 convalescent plasma expanded access program,0
"Sorry, You Might Get the Flu Twice This Year — Here’s Why",0
Says Dr. Anthony Fauci’s name appears on “4 U.S. patents for a key glycoprotein” used to “create the current COVID-19 epidemic.”,1
The Road Ahead With COVID-19,0
Why we need more research on animal infection with the new,0
“VA Democrats authorized for early release over 4000 inmates 60% of which are incarcerated for violent offenses.”,0
COVID-19 May Push GOP Convention Outside,0
COVID Syndrome Seen in Kids Also Strikes Adults,0
People With Parkinson's Disease Have a Higher Risk of Dying from COVID-19,0
"Mayo Clinic’s COVID-19 tracking tool provides latest local data, expert guidance",0
"COVID-19 Daily: Male Vulnerability, Semen Study",0
Some Could Show COVID-19 Symptoms After Quarantine,0
Is COVID-19 Triggering Type 1 and Type 2 Diabetes?,0
COVID-19 Science Update released: September 8,0
COVID-19: How many strains of the new coronavirus are there?,0
"Britain, France to Strengthen Face Mask Rules",0
Coronavirus Outbreak Prompted Gun And Ammunition Policy Changes At Walmart.,1
Lack of Antigen Tests Has U.S. ‘Blind to Pandemic’,0
"Travel Bans, Quarantines Don’t Stop COVID-19 Spread, but They Can Delay It",0
COMMENTARY: COVID-19 Diary Day 7: When Risks Become Very Real,0
NIH ACTIV initiative launches adaptive clinical trials of blood-clotting treatments for COVID-19,0
Phase 3 clinical trial of investigational vaccine for COVID-19 begins,0
UV Light Might Disinfect Scarce Medical Gear,0
Dilated Blood Vessels in the Lung May Explain Low Oxygen Levels in Severe Cases of COVID-19,0
Melania Trump Cancels Campaign Rally Appearance,0
High Anxiety in America Over COVID-19,0
U.S. hospital laboratories falsify COVID-19 tests to inflate the number of positive results. Nurses sent unused swabs for COVID-19 testing and they all came back positive.,1
Coronavirus Disease 2019 (COVID-19)-Associated Hospitalization Surveillance Network (COVID-NET),0
Why We May Run into PPE Shortages Again,0
Coronavirus is just Òthe damn flu.Ó,1
If COVID-19 was a serious illness it would have wiped out the homeless population in the U.S.,1
Hard to Change Minds of 'Vaccine-Hesitant' Parents,0
"COVID-19: Hand sanitizers inactivate novel coronavirus, study",0
News outlets are misusing a boy’s image to report the same child died of COVID-19 in three different countries.,1
Contact Tracing : Part of a Multipronged Approach to Fight the COVID-19 Pandemic,0
FDA Chief Says Panel Must Review COVID Vaccine,0
"An online platform for COVID-19 guidance and research for the Americas region""",0
Bloggers say the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,1
Officials Dispute Report on Big Ten Athletes,0
"Researchers Find Way to Clean, Re-Use N95 Masks",0
Inhaled Version of Remdesivir Gets Clinical Trials,0
FAQs for Medicolegal Death Investigators,0
FAQs for Administrators and Leaders at Community- and Faith-Based Organizations,0
Interim Guidance on Testing Healthcare Personnel for SARS-CoV-2,0
Social Media Toolkit,0
Drinking Òwater a lot and gargling with warm water and salt or vinegar eliminatesÓ the coronavirus.,1
Contact Tracing Workflow in a non-US setting,0
Make a Handwashing Solution For Use in Global,0
Lockdown Could Worsen Hearing Woes for Seniors,0
ÒAnybody that wants a test (for the coronavirus) can get a test.Ó,1
CDC issued facial hair recommendation for novel coronavirus prevention.,1
CDC: New cases of novel coronavirus reported in US,0
"Antibody Test Developed for COVID-19 That Is Sensitive, Specific and Scalable",0
How to disinfect clothes: Tips for coronavirus (COVID-19,0
What to do if you start to feel COVID-19 symptoms,0
COVID-19 vaccine successfully protects macaques against virus,0
"Coronavirus Social: Babies Shouldn't Wear Masks, Experts Warn",0
At-Home Scavenger Hunt,0
Doctors Wary of Rushed COVID Vaccine,0
"New WHO tools for supplies and to help hospitals manage surge in COVID-19 patients""",0
What If Flu and COVID-19 Overlap? Australia Is Trying to Avoid That Scenario,0
"A CDC study published in September 2020 showed that more people wearing masks had COVID-19, therefore masks don’t work or make us more likely to catch COVID-19",1
How has COVID-19 affected suicidality in the US?,0
Contact Tracing,0
Atlanta Mayor Tests Positive for COVID-19,0
What to know about Klebsiella pneumoniae,0
"Global leaders unite to ensure everyone everywhere can access new vaccines, tests and treatments for COVID-19",0
Can Hospitals Handle a Surge of COVID-19 Cases?,0
Vaccine candidate against SARS-CoV-2 being tested,0
"Information sharing on COVID-19""",0
Frequently Asked Questions: Funeral and Burial Services for American Indians and Alaska Natives,0
"Support for States, Tribes, Localities and Territories""",0
German Physician Explains Alternative Ventilation for COVID-19,0
Scientists revise COVID-19 incubation period to 7.7 days,0
Intensive Farming Increases Risk of Epidemics,0
"Rapid Test Results May Go Unreported, Officials Say",0
"COVID-19 causes prolonged and progressive hypoxia (starving your body of oxygen) by binding to the heme groups in hemoglobin in your red blood cells. People are simply desaturating (losing O2 in their blood), and thatÕs what eventually leads to organ failures that kill them, not any form of ARDS or pneumonia.",1
Guidance for Institutions of Higher Education with Students Participating in International Travel or Study Abroad Programs,0
COVID-19 stands for ÒChinese Originated Viral Infectious Disease.Ó,1
Biden campaign claims a top CDC official was Òsilenced.Ó,1
"Comparing COVID-19, Flu Death Tolls 'Extremely Dangerous'",0
Research proves that commercial mouthwash could protect against COVID-19.,1
Team Creates Better Tool to Aid COVID-19 Diagnosis,0
Rolling With the Changes,0
Every U.S. election year has a disease outbreak.,1
Healthcare Professionals: Frequently Asked Questions and Answers,0
COVID-19 Deaths Could Increase 80% by February,0
Funeral Guidance for Individuals and Families,0
Resources for Correctional and Detention Facilities,0
"Coronavirus Striking Plenty of Young People, Too",0
Trending Clinical Topic: Cancer and COVID-19,0
New Registry to Zero In on CVD Role in COVID-19 Pandemic,0
"COVID-19 Rapid Test Has Successful Lab Results, Research Moves to Next Stages",0
Cases and Deaths in the U.S.,0
Antibody Testing At-A-Glance Recommendations for Professionals,0
President Donald Trump will announce that a scientist Òfinally found a vaccine to cure coronavirus.Ó,1
Back-to-School Means Changes in Teaching Plans,0
FDA Places Zoloft on Shortage List,0
Excess Deaths Associated with COVID-19,0
Evaporation Critical to Coronavirus Transmission as Weather Changes,0
Survivors' COVID Antibodies May Be a Powerful Gift,0
Trump Misinformation Posts Pulled By Social Media,0
Feds Warn That Face Mask ‘Exemption’ Cards Are Fake,0
NIH Director: Defeating COVID-19 requires unprecedented action and collaboration,0
Black people are immune to the coronavirus.,1
"Infected Children May Go Unnoticed, Study Says",0
"Coronavirus Daily Digest: April 13, 2020",0
Impact of COVID-19 on US hospitals worse than predicted,0
MMWR: Public Health Response to the Coronavirus Disease 2019 Outbreak— United States,0
Experts: Crackdowns on COVID Rule Breakers Harmful,0
Antibodies Attack the Body In Some COVID Cases,0
"Coronavirus Daily Digest: March 25, 2020",0
Soap and hand sanitizer can be used to kill coronavirus in the body.,1
"Trump claims Òit is the decision of the President,Ó not governors, to Òopen up the states.Ó",1
Managing patients with endocrine dysfunction during COVID-19,0
Says Wisconsin has not had a spike in coronavirus cases that was “statistically significant related to the fact that they had voting.”,0
Recommended Precautions for Preventing Spread of COVID-19 in Election Polling Locations,0
WHO Warns More Lockdowns May Be Needed,0
COVID Rates Lower Than Thought for Pregnant Women,0
Boston Public Schools Back to All-Remote Learning,0
CDC Will Monitor COVID-19 Vaccine Recipients,0
Antibodies for the common cold produce a positive COVID-19 test. False-positive results from COVID-19 antibody testing are behind the COVID-19 cases reported in the U.S.,1
Checklist for Healthcare Facilities: Strategies for Optimizing the Supply of N95 Respirators during the COVID-19 Response,0
CDC sponsored Facebook post asking for help with ÒescapedÓ coronavirus patient.,1
Trump Touts Unproven Therapy as COVID 'Cure',0
Financial Toxicity Is Common With Gynecologic Cancers,0
How to Manage IBD During the COVID-19 Outbreak,0
Will COVID Pandemic's Environmental Benefit Last?,0
Managing Investigations During an Outbreak,0
Temperature has 'modest' effect on SARS-CoV-2 transmission,0
"Scripps urgent care in San Diego is on lockdown, two people with the new coronavirus are isolated.",1
How and When Children Should Return to Sports During COVID-19,0
Autopsies performed in Italy showed that COVID-19 is not pneumonia but a blood clotting disorder (disseminated intravascular coagulation). Doctors have been treating COVID-19 wrongly because ventilators and intensive care units were never needed; COVID-19 should instead be treated with antibiotics anti-inflammatories and anticoagulants.,1
Changes to Your Daily Routine During COVID-19 Can Make You Happier,0
How is the world faring 4 months into the pandemic?,0
The CDC recommends that only people with COVID-19 symptoms should wear masks.,1
Diabetes and Other Conditions Raise COVID-19 Risk,0
"Nose burning: Causes, treatments, and how to stop it",0
CDC Drops Mandatory 14-Day Travel Quarantine,0
What Is Going On with the Coronavirus Tests?,0
Remdesivir for COVID Study: Benefits Not Clear,0
"10,000 people have died in Wuhan, China.",1
Sturgis Bike Rally: Superspreading Event or Not?,0
The Simpsons predicted the new coronavirus outbreak.,1
COVID-19: Study Reports 'Staggering' Death Rate in U.S. Among Those Infected Who Show Symptoms,0
"‘One World: Together At Home’ Global Special""",0
If You Have Pets,0
Why Reopening Schools Isn’t as Easy as Reopening Walmart,0
More Guidance on Inpatient Management of Blood Glucose in COVID-19,0
Amazon Suspends Accounts for Price Gouging,0
Talking with children about Coronavirus Disease 2019,0
CDC Chief Says Masks Could Control the Pandemic,0
Who is really on the front line of the COVID-19 pandemic?,0
Hospitals in the United States get paid $750 for patients who die from the flu $17500 for COVID-19.,1
Newer Variant of COVID-19-Causing Virus Dominates Global Infections,0
COVID-19: Who's Protecting the Protectors?,0
Toolkit for People Experiencing Homelessness,0
"Cats may be able to contract SARS-CoV-2, but evidence is limited",0
Vaccine Additives Can Enhance Immune Flexibility -- Implications for Flu and SARS-CoV-2,0
Manage Risk to Stay Safe for COVID Thanksgiving,0
Coffee May Slow Spread of Colon Cancer,0
U.S. May Be Headed for a ‘Full-Blown’ COVID-19 Outbreak: How to Prepare,0
New Triple Antiviral Drug Combination Shows Early Promise for Treating COVID-19 in Phase 2 Randomized Trial,0
COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases,0
Evaluation for SARS-CoV-2 Testing in Animals,0
Any Potential COVID-19 Vaccine Will Have to Pass These FDA Requirements,0
Novel coronavirus: What we know so far,0
COVID-19 Vaccine Trial Participant Tells Healthline: ‘It’s the Right Thing to Do’,0
SARS-CoV-2 Viral Culturing at CDC,0
Dr. Anthony Fauci “has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”,1
COVID-19 in ICE Facilities Could Overwhelm Local ICUs,0
"WHO and UNHCR join forces to improve health services for refugees, displaced and stateless people",0
"IPA, WHO and UNICEF launch Read the World on International Children’s Book Day to support children and young people in isolation""",0
Do I Have COVID-19? Doctors’ Free Tools May Tell,0
