title,label
"Couple, 90, Reunites After Wife Beats COVID-19",0
Blood Type Could Impact Odds for Severe COVID-19,0
Half of Coronavirus Infections May Be Asymptomatic,0
Masks and Summer Heat: Expert Tips,0
Texas a COVID Hotspot as State Reopens,0
Antibodies Tested as Possible COVID Treatment,0
People Under 20 Less Likely to Get Coronavirus,0
No Distancing or Masks Required at Trump Rally,0
When the Fight Against COVID-19 Is at Home,0
Pandemic 'Silver Lining:' Better Sleep for Some,0
1 in 5 Has Health Issues That Impact COVID-19,0
Fauci Says Normal Life a 'Year or So' Away,0
Forecasts Say That 60-70% Will be COVID Infected,0
COVID-19 Antibody Testing for Blood Donations,0
FDA Withdraws Authorization for Hydroxychloroquine,0
Hydroxychloroquine-Remdesivir Combo Dangerous: FDA,0
Study: Common Steroid May Help Serious COVID Cases,0
Jailing Practices Are Fueling COVID-19 Spread,0
Dental Appointments Won't Be the Same in COVID Era,0
"How to Cope When COVID Steals Loving Touch, Hugs",0
Lockdowns Making Things Worse for Obese Americans,0
USDOT Providing Travelers 100 Million Face Masks,0
"As Summer Begins, CDC Updates Social Guidelines",0
Players Express Concern As NBA Eyes Restart,0
"As Many as 140,000 COVID-19 Deaths by July 4",0
New COVID-19 Outbreak Locks Down Beijing District,0
COVID-19 Can Start With Neurological Symptoms,0
Pandemic Causing Havoc for Kids With ADHD,0
Male Baldness May Increase Severe COVID-19 Risk,0
COVID-19 Cases Rebound Across the South and West,0
"Schools, Parents, Teachers Grapple With Reopening",0
Poll: Most Educators Wary of Fall School Reopening,0
"DIY COVID Tests Work Fine, Less Discomfort",0
Is It Safe to Go to the Pool?,0
African Americans Know More COVID-19 Victims,0
Moderna Phase 3 COVID-19 Testing Starting in July,0
Lung Transplant Performed in COVID-19 Patient,0
COVID-19 Treatment Could Get Approval By September,0
Missouri Hairstylists Not linked to COVID-19 Cases,0
That Cough or Sneeze Behind You Might Not Be COVID,0
"COVID-19 in Pregnancy, Worse C-Section Outcomes",0
Survey Shows How Couples Cope During Lockdown,0
United Airlines Passengers Questioned About Health,0
Widespread Face Mask Use Could Control Second Wave,0
CPR Still Encouraged During COVID-19 Pandemic,0
19 States Report Increase in COVID-19 Cases,0
Moscow Lifts COVID-19 Stay-at-Home Orders,0
Stay Connected With Loved Ones in Nursing Homes,0
"COVID, Racism Are Dual Crises for Black Americans",0
Pandemic Is Changing Your Next Doc Appointment,0
COVID-19 Vaccine: Latest Updates,0
Fauci Warns That Pandemic ‘Isn’t Over Yet’,0
COVID-19 May Have Spread in China in August,0
COVID-19 Vaccine Will Probably Require Two Doses,0
The Lancet Retracts Hydroxychloroquine Study,0
Protesters Take Precautions as Experts Fear COVID Surge,0
COVID Cases Rise in South and West Amid Protests,0
George Floyd Tested Positive for COVID-19,0
Pets: Big Pandemic Stress Reducers,0
'Psychological Distress' Tripled During Pandemic,0
"DIY COVID Tests Work Fine, Less Discomfort: Study",0
Black Children Hit Especially Hard by COVID-19,0
"COVID-19: Loss of Smell, Taste Might Be Long-Term",0
UK Scientists Test Ibuprofen as COVID-19 Treatment,0
Poll Shows 7 in 10 Would Get COVID-19 Vaccine,0
Are Symptoms From COVID-19 or Seasonal Allergies?,0
Repercussions From Antibiotics Overuse During Pandemic,0
FDA Places Zoloft on Shortage List,0
Claims of a Weaker COVID-19 Virus Disputed,0
"Congo Facing Ebola, COVID and Measles All at Once",0
MRIs Show COVID-19 May Invade the Brain,0
Domestic Violence Rises Under Stay-at-Home Rules,0
Plasma Therapy Helps Critically Ill COVID Patients,0
Study on Hydroxychloroquine for COVID Questioned,0
What's Behind Severe Kids' Illness After COVID-19?,0
Vulnerable Groups Weigh Risks as Country Reopens,0
COVID-19 Exacts Emotional Toll on Doctors,0
"COVID-19 Cases Drop in Warm Weather, But Not Much",0
Shortages of Hydroxychloroquine for Lupus Patients,0
New Human Trials of COVID-19 Antibody Treatment,0
Majority Want Virus Curbed Over Economy Reopening,0
Remdesivir Shows Small Benefit in COVID-19 Trial,0
"Viral, Antibody Test Number Policy Sows Confusion",0
Antibody Tests May Answer Public Health Questions,0
Stay-at-Home Orders Could Mean More Obese Kids,0
What Will It Take to Reopen Offices Safely?,0
U.S. Spread of COVID-19 Likely Began in January,0
Moderna Starts Phase Two of COVID-19 Vaccine Study,0
COVID Rates Lower Than Thought for Pregnant Women,0
"Postponed Surgeries Resume, Stretching Hospitals",0
States Adjust Their Hurricane Plans for COVID-19,0
Mass Protests Could Cause COVID-19 Outbreaks,0
1 in 10 Hospitalized Diabetic COVID Patients Dies,0
DVT Clots Strike Critically Ill COVID-19 Patients,0
Phased Disney World Reopening Starting July 11,0
Pandemic Can Overwhelm Those With Autism,0
Half of Americans Say They’d Get COVID-19 Vaccine,0
U.S. Imposes Travel Ban on Brazil,0
Quarantine Urged for Lake of the Ozarks Partiers,0
WHO Pauses Hydroxychloroquine Clinical Trial,0
Aerosol Scientist: COVID-19 Is Likely Airborne,0
COVID-19 Virus Found in Stool May Be Infectious,0
COVID and Sleep: Sweet Dreams Aren’t Made of This,0
Alzheimer's Gene Linked to Severe COVID-19 Risk,0
Clotting Tied to COVID-19 May Harm the Placenta,0
Can You Catch COVID-19 Through Your Eyes?,0
Nursing Homes Are Ground Zero for COVID-19,0
Getting Back to Work Safely After Lockdown,0
White House Updates COVID-19 Testing Strategy,0
Remdesivir Speeds Recovery for COVID-19 Patients,0
Sales of Drug Trump Touted Rise Sharply,0
Restart Guidelines for TV and Film in Georgia,0
NY Has First Day With Under 100 COVID-19 Deaths,0
"VA Reports More Than 1,000 Deaths From COVID-19",0
Coronavirus Puts UV in the Disinfectant Spotlight,0
Childhood Vaccination Rates Drop During Pandemic,0
How Will COVID Change the Workplace?,0
"More Vitamin D, Lower Risk of Severe COVID-19?",0
Disney: Shopping Area in Florida Reopens This Week,0
HHS Chief: Reopening a ‘Very Localized’ Decision,0
"Men Say Masks ‘Not Cool,’ Less Likely to Wear Them",0
Trump Gives Details About COVID-19 Vaccine Project,0
Wisconsin Bars Full As Stay-Home Order Struck Down,0
People Mount Strong Immune Responses to COVID-19,0
More USS Roosevelt Sailors Test Positive Again,0
FDA Authorizes First at-Home COVID-19 Sample Kit,0
The Fellows Behind the COVID-19 Literature Updates,0
"COVID-19 Daily: First Vaccine Data, Antibody Test Issues",0
COVID-19 Severity in Pregnancy Appears Lower Than H1N1,0
COMMENTARY: Are COVID-19 Antibody Results Overly Optimistic?,0
Telephone vs Telemedicine: Code and Bill Correctly During COVID-19,0
WebMD Poll: Many Report Weight Gain During Shutdown,0
COMMENTARY: A Quick Summary of the COVID-19 Literature So Far,0
UK Trial Tests Whether Dogs Can Sniff Coronavirus,0
Rare Inflammatory Condition Occurring in Children,0
America's Prisons Are Breeding Grounds for COVID,0
Vaccine Protects Monkeys Against COVID-19,0
COVID-19 May Trigger Rare Complication In Children,0
Largest Study to Date Links Glucose Control to COVID-19 Outcomes,0
"COVID-19 Daily: High-Risk Specialties, Flu Comparisons",0
Some Data May Be Worse Than No Data in the COVID Era,0
COMMENTARY: Treating Liver Disease During COVID-19: New Recommendations,0
"Comparing COVID-19, Flu Death Tolls 'Extremely Dangerous'",0
Which Specialties Are at Highest Risk for Contracting COVID-19?,0
"COVID-19 Will Likely Change Docs' Incentive Targets, Bonuses",0
"Smell Diminishes by Day 3 of COVID-19, Study Says",0
COVID-19 Can Infect and Harm Digestive Organs,0
"COVID-19 Daily: Hazard Pay, Dangerous Mistakes",0
New Focus on Renin-Angiotensin System Role in COVID-19,0
COMMENTARY: COVID-19 Data Dives: The High Cost of Herd Immunity,0
Hazard Pay in New COVID-19 Relief Bill Likely a 'Pipe Dream',0
COVID-19: What Will Happen to Physician Income This Year?,0
Skin Changes With COVID-19: What We Know and Don't Know,0
Inhaled Nitric Oxide Explored for COVID-19 Oxygenation,0
"Ophthalmology Practices Hit Hard by COVID-19 Closures, Changes",0
Life After COVID-19: The Road To Recovery,0
Teacher Creates Special Suit to Hug Her Students,0
Nervous About Returning to Work? COVID Precautions,0
Trials Test Survivors' Blood as COVID-19 Treatment,0
"As States Reopen, Fauci Warns Outbreaks Inevitable",0
FDA Issues Alert on Accuracy of Abbott ID NOW Rapid Test,0
Stay-at-Home Orders Correlated With Slower COVID-19 Spread,0
COMMENTARY: Making the Case for PPE,0
Pfizer: COVID-19 Vaccine Could Arrive in October,0
L.A. Mayor: All Residents Must Wear Masks,0
Limited Reopenings at Many National Parks,0
"COVID-19 Deaths Top 300,000 Worldwide",0
COVID-19 Is More Severe in Smokers,0
What to Know About Coronavirus Testing,0
States Not Hitting Testing Goals; Feds Promise Aid,0
COVID-19: Millions of Older Americans Going Hungry,0
COVID Test Used at White House Often Wrong,0
L.A. Could Keep Stay-at-Home Order Through Summer,0
Countries Renew Restrictions As COVID Spikes,0
Group Screening Could Help COVID-19 Test Shortages,0
1 in 4 YouTube Videos Mislead Viewers About COVID,0
COMMENTARY: COVID-19 Data Dives: Volunteering to Get Coronavirus?,0
Coronavirus Social: A Twitter Thumbs Up for Docs Who Rock,0
European Society of Cardiology 2020 Congress Goes Virtual,0
COMMENTARY: COVID-19: Why We Can't Test Our Way Out of This,0
Alcohol Abuse Agitated by COVID-19 Stirring Liver Concerns,0
"COVID-19 Daily: ER Docs Procure PPE, Earlier Pandemic Start",0
Meat Shortage Forces Some Wendy’s Menu Changes,0
France’s First COVID-19 Patient Was in December,0
COVID-19 Leaves U.S. Hospitals in Financial Crisis,0
Inhaler Use Up During Coronavirus Pandemic,0
Study Will Track Coronavirus in Kids and Family,0
Cellphones Are 'Trojan Horses' for Viruses,0
"Don’t Skip Vital Care, Babies’ Shots, Doctors Warn",0
Remdesivir Donated to Treat COVID-19 Patients,0
FDA OKs Emergency Use of Roche Antibody Test,0
"U.S. June Forecast of 3,000 Daily COVID-19 Deaths",0
Defiant Crowds Prompt Miami Beach Park Closure,0
FDA Tightens Rules on Antibody Testing,0
Coronavirus Social: Nurses Behaving Badly on TikTok,0
More Guidance on Inpatient Management of Blood Glucose in COVID-19,0
Early Oxygen Therapy Vital for Pregnant Patients With COVID-19,0
"I Want to Retire, But Just Can't Say Goodbye",0
"COVID-19 Daily: Skin Manifestations, HCQ Heart Rhythm Risks",0
COMMENTARY: No Better Time to Thank Our Nurses,0
COVID-19 Data Dives: Good Serosurveys Are Needed. Not All Are Good,0
"PTSD Can Strike Nurses, Especially During COVID-19",0
Beauty Industry Group Sues Over Shop Closings,0
States Ramp Up Contact Tracing Amid Reopening,0
Organ Transplants Plummet During COVID-19 Crisis,0
"After Possible Exposure, Pence won’t Self Isolate",0
White House and CDC at Odds Over Airport Screening,0
Trump Says Not Everyone Should Be Tested,0
COVID-19 Cuts Stroke Cases Nearly 40% Nationwide,0
"COVID-19 Daily: Fauci Testifies, HCQ Trials Lack ECG",0
Coronavirus Social: Twitter Hustles to Verify Physicians,0
COVID-19 Triggers New Bariatric/Metabolic Surgery Guidance,0
COVID-19 Fears Tied to Dangerous Drop in Child Vaccinations,0
COVID-19 Lockdown Increases Child Abuse Risk,0
Stomach Ills May Signal COVID-19 in Kids,0
Blood Yields Clue to Why COVID Is Tougher on Men,0
FDA Oks COVID Test Using Gene-Editing Technology,0
Can Schools Really Reopen Safely?,0
Pangolins May Hold Clues to How COVID-19 Began,0
Doctors update warning signs of severe COVID,0
Don't Expect a Baby Boom After Pandemic Lockdowns,0
Food Plant Personnel Covid-19 Deaths Reported,0
PTSD May Plague Many COVID-19 Survivors,0
Virus Found in Semen of COVID-19 Survivors,0
Trump Says Coronavirus Task Force Will Remain,0
"Endocrinologists Navigate Deferments, Telehealth Amid COVID-19",0
COMMENTARY: COVID-19: Be Wary of Those Racing to Fill the Therapeutic Void,0
SARS-CoV-2 in Semen of COVID-19 Patients?,0
What Day Is It? This Is Your Brain on Quarantine,0
COMMENTARY: Can We Measure COVID-19 Seroprevalence With a Flawed Ruler?,0
COVID-19: 8 Steps for Getting Ready to See Patients Again,0
"COMMENTARY: The Links Between COVID-19 and Diabetes, Known and Unknown",0
"COVID-19 Daily: Male Vulnerability, Semen Study",0
Evidence Builds Linking Anticoagulation to COVID-19 Survival,0
Androgens May Explain Male Vulnerability to COVID-19,0
"100 Days Into COVID-19, Where Do We Stand?",0
Pfizer Starts Clinical Trials of COVID-19 Vaccine,0
Supreme Court Justice Ginsburg Home From Hospital,0
Blood Thinners Could Boost COVID-19 Survival,0
"Gay Blood Donors: Eager to Help, but Face Barriers",0
Stars Read to Kids During the Coronavirus Pandemic,0
Will Warmer Temps Help Contain Coronavirus?,0
Texas Gov. Frees Jailed Salon Owner,0
Illness in Dozens of Children May Be Tied to COVID,0
A Trump Valet Tests Positive for COVID-19,0
COMMENTARY: Med Students Aren't Prepared for Virtual Clinical Exams,0
Mental Health an Emerging Crisis of COVID Pandemic,0
COVID-19 and Psychosis: Is There a Link?,0
"COVID-19 Daily: Be Wary of New Treatments, HCW Infections",0
COMMENTARY: The Element of Surprise: How COVID-19 Has Unveiled a Tale of Two Americas,0
COMMENTARY: COVID-Positive: A Physician's Diary,0
Children With Kawasaki-Like Disease Positive for COVID-19,0
Operation Quack Hack: FDA Targets Fraudulent COVID-19 Products,0
COMMENTARY: COVID-19 Dermatologic Manifestations: More Than a Footprint,0
COVID-19: How to Recognize and Manage Kawasaki-like Syndrome,0
COMMENTARY: 'Cardio-COVID': Amal Mattu on COVID-19 and Matters of the Heart,0
COVID-19 in ICE Facilities Could Overwhelm Local ICUs,0
Trending Clinical Topic: COVID Toes,0
"Med Schools Bringing Back Students, Flooded With Applicants",0
Justice Ginsberg Joins Court Call from Hospital,0
Nurse Shares Sweet Story After Front-Line Shift,0
Turning Patients Prone Helps Fight COVID-19,0
Why Are Minorities Hardest Hit By COVID-19?,0
Warning: U.S. May Not Lower COVID-19 Infections,0
Best Ways to Help Kids Through the Pandemic,0
Annual COVID-19 Vaccine May Be Necessary,0
"Cuddling Brings Two Minds Together, Study Reveals",0
Running Without Risk During the Pandemic,0
What Is 'Contact Tracing' and How Does it Work?,0
"COVID-19 Daily: New Study Tracks US Response, Hospital Inequities",0
