content,true_label,predicted_label,model,prompt_method
"<head>
<title>Community Breast Health Project</title>
</head>

<body><img align=""top"" alt=""Welcome to the Community Breast Health Project"" src=""Welcome.gif""/>
<hr/>
<cite align=""center"">Cancer is treated as it occurs in test tubes and on lab slides,<br/>in cells and tissue, bones and bodies.<br/>In fact, cancer occurs in people.</cite>
<hr/>
<h3>Mission Statement</h3>
The mission of the Community Breast Health Project is to improve the lives of people touched by breast cancer by acting as a clearinghouse for informaton and support, providing volunteer opportunities for breast cancer survivors and friends dedicated to helping others with the disease, and serving as an educational resource and a community center for all who are concerned about breast cancer and breast health. The Community Breast Health Project is grassroots, patient-driven, and committed to providing services free of charge.

<hr/>
<a href=""The_Event.html""><img align=""center"" alt=""CBHP Presents The Event"" src=""The_Event.gif""/></a>
<h3><i>Click on the image for more information</i></h3>
<hr/>
<h2 align=""center""><blink>CU-SeeMe Video Conference<br/>
on September 29!</blink>
</h2><h3 align=""center"">Please join CBHP and our Medical Director, Dr. Ellen Mahoney, at our fourth CU-SeeMe Video Conference on the Web, from 2:00 p.m. until 4:00 p.m. (Pacific Daylight Time), September 29.<p>
We have reserved one of the Stanford University CU-SeeMe video conferencing reflectors. Please connect to 171.65.30.5 (rugby.stanford.edu)<p>
If you know nothing about CU-SeeMe, the documentation and software for the Macintosh or PC is available by anonymous ftp from ftp://gated.cornell.edu/pub/video. There is a good CU-SeeMe Overview at www.indstate.edu/msattler/sci-tech/comp/CU-SeeMe/.</p></p></h3>
<h2>The following CU-SeeMe video conference is scheduled for October 27</h2><p>
<hr/><h3><a href=""CBHP_Info.html"">INFORMATION ABOUT CBHP</a></h3>
History, members of the Steering and Medical Advisory Committees, results of the brainstorming sessions, articles from the CBHP newsletter and how to contact us.<p>
<h3><a href=""Events/Upcoming_Events.html"">ONGOING AND UPCOMING EVENTS</a></h3>
Ongoing support groups and meetings as well as upcoming events from CBHP, the American Cancer Society, Breast Cancer Action, The Susan G. Komen Breast Cancer Foundation and the UCSF Mount Zion Cancer Center. Other organizations  wishing to see their events and meetings posted here are welcome to submit information for posting to Lauren Langford <i><a href=""mailto:ldieguez@best.com"">(ldieguez@best.com).</a></i><p>
<h3><a href=""Articles/Articles.html"">ARTICLES FROM CBHP NEWSLETTERS</a></h3>
<h3><a href=""Organizations/Organizations.html"">ORGANIZATIONS OF INTEREST<br/>
TO BREAST CANCER PATIENTS AND THEIR FAMILIES</a></h3>
<h3><a href=""Personal_Stories/Jenilu.html"">PERSONAL ACCOUNTS FROM BREAST CANCER PATIENTS</a></h3>
The first entry in this section is the story of a woman named Jenilu. She is both a farmer and a psychotherapist, f",False,False,gpt-3.5-turbo,few_shot_learning
"<html>
<head>
<title>src=sheep.jpg;alt=;align=righ
t;ismap=;width=;height=;RainDog </title>
<meta content=""WP Internet Publisher 1.0 Beta B"" name=""CreatedBy""/>
</head>
<body>
<h1><img align=""right"" src=""sheep.jpg""/>RainDog <b></b></h1>
<hr/>
<p>

The Sounds<p>
<a href=""rockin.wav"">Rockin in the Free World at the CHS Talent Show</a><p>

.....<a href=""rocksh.wav"">a brief version of the above</a><p>

Original Noise<p>
<hr/>
<p>

The Men Behind the Sound<p>
<p>
<p>
<p>
<p>
</p></p></p></p></p></p></p></p></p></p></p></body>
</html>",False,False,gpt-3.5-turbo,few_shot_learning
"<!DOCTYPE html public \""-//W30//DTD W3 HTML 2.0//EN\"">

<html>
<head>
<title>Species of animals
</title>
</head>
<body>
<h1>Plants of special concern to these animal species</h1>
<ul>
<li>Cavies (Guinea Pigs)
<li>Cats
<li>Cattle
<li>Dogs
<li>Goats
<li><a href=""ToxHorses.html"">Horses</a>
<li>Humans
<li>Llamas
<li>Pets
<li>Rabbits
<li>Sheep
<li>Swine 
</li></li></li></li></li></li></li></li></li></li></li></li></ul>
<a href=""plants.html"">Return to Cornell poison plant home page</a>
</body>
</html>",True,False,gpt-3.5-turbo,few_shot_learning
"<a name=""Clan_Diah""></a>

<title>Clan Diah</title>

<center>
<h1>
<img alt=""Clan Diah"" src=""/IUMA-2.0/ftp/volume1/Clan_Diah/sm-logo-Clan_Diah.gif""/>
</h1>
</center>

<center>
<i><font size=""5"">Sky Sign</font></i><br/>
<a href=""/IUMA-2.0/ftp/volume1/Clan_Diah/mono-excerpt-Sky_Sign.au""><img align=""MIDDLE"" alt=""[AU Excerpt]"" border=""0"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-au-excerpt.gif""/></a>
<a href=""/IUMA-2.0/ftp/volume1/Clan_Diah/mono-excerpt-Sky_Sign.mp2""><img align=""MIDDLE"" alt=""[MPEG Mono Excerpt]"" border=""0"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-mpeg-excerpt.gif""/></a>
<a href=""/IUMA-2.0/ftp/volume1/Clan_Diah/mono-Sky_Sign.mp2""><img align=""MIDDLE"" alt=""[MPEG Mono]"" border=""0"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-mpeg-mono.gif""/></a>
<a href=""/IUMA-2.0/ftp/volume1/Clan_Diah/stereo-Sky_Sign.mp2""><img align=""MIDDLE"" alt=""[MPEG Stereo]"" border=""0"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-mpeg-stereo.gif""/></a>
<p>
<font size=""2"">(Excerpt 160k, 240k / Full song 5.1 mins, 3.68M, 7.35M)</font></p>
</center>

<center>
<font size=""2"">
<a href=""/IUMA-2.0/olas/genre/CO_006.html#Clan_Diah"">College/Indie/Lo-Fi</a></font>
</center>

<center>
<img alt=""-----------------------------------------------------------------"" height=""11"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-hr.gif"" width=""547""/>
<center>
<img alt=""[ "" height=""40"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-lft_end.gif"" width=""36""/><a href=""http://www.iuma.com/iuma-bin/view-comment.pl?Clan_Diah""><img alt=""|| Comments &amp; Reviews"" border=""0"" height=""40"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-comments.gif"" width=""95""/></a><a href=""/IUMA-2.0/ftp/volume1/Clan_Diah/html/songs.html""><img alt=""|| More Songs"" border=""0"" height=""40"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-mr_songs.gif"" width=""95""/></a><a href=""/iuma-bin/buy.pl?init=Clan_Diah""><img alt=""|| Ordering Info"" border=""0"" height=""40"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-order.gif"" width=""95""/></a><img alt="" ]"" height=""40"" src=""/IUMA-2.0/imgs/olas/bandage/bdg-butt-rt_end.gif"" width=""36""/>
<br/>
</center>
</center>

  

<center><a href=""/IUMA/ftp/music/Clan_Diah/logo-Clan_Diah.jpg"">
<img alt=""[logo]"" boarder=""0"" height=""100"" hspace=""5"" src=""/IUMA/ftp/music/Clan_Diah/logo-Clan_Diah.gif"" vspace=""3"" width=""100""/></a><br/>
<h1>CLAN DIAH</h1></center>

To a ground work of massive bass sound, add the drive of stormy, trippy
drums, thick and spicy guitars plus mature, haunting vocals and you
have (with the occasional Celtic bagpipe and penny whistle) __Clan Diah__.
Emotionally charged and deep in meaning, Clan Diah produces sways from
indie rock to heavier alternative. It's no wonder their appeal to the
college scene keeps growing. Clan Diah is eclectic, yet ironically
maintains a balanced, cohesive sound. They flow through a whole gamut
of styles and sounds, but each song is uncontrived and honest. This
sophisticated approach makes for timeless music. Clan Diah is song
oriented with a communication of both mood and thought. This Ci",True,False,gpt-3.5-turbo,few_shot_learning
"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML//EN//2.0"">

<html><head><title>Police Halt Sheep Load Bound for Shoreham</title></head><body>
<a href=""index.html""><img align=""top"" alt=""ARRS"" src=""logo.gif""/></a>
<h1>Police Halt Sheep Load Bound for Shoreham</h1>
<hr/>
From <i>The News</i>, Portsmouth, England, April 28, 1995.
<p>
<i>Protesters hail intervention near Brighton a victory.</i>
<hr/>
Police stopped a lorry carrying live animal exports bound for Shoreham
Harbour today and ordered the driver not to try to reach the port.
<p>
It was the first lorry to be halted following the decision by Sussex Police
to limit police escorts for exporters.
<p>
As hundreds of protesters gathered at the port today, a lorry from 
Cheltenham carrying sheep was halted six miles away near Brighton.
<p>
The shippers, International Traders Ferries, are believed to have sent the
lorry to test the resolve of the police.
<p>
ITF's director Bill Ford was with the lorry as it was pulled over by Chief
Inspector Kelly McCartney and the driver warned not to continue.
<p>
A video cameraman, believed to be with ITF, filmed the incident while a
Ministry of Agriculture vet inspected the 176 sheep and passed them fit.
<p>
A spokesman for the lorry owners, G G Gilder, of Cheltenham, Gloucs. said
the load was bound for Shoreham.
<p>
He said in Cheltenham ""I will be extremely annoyed if one of my lorries 
which is roadworthy and fully insured has been stopped on the Queen's 
highway for whatever reason.""
<p>
Demonstrators at the port hailed the latest incident in the four-month 
battle to halt animal shipments to France as a triumph.
<p>
One said: ""We are absolutely delighted. I have never believed the police 
were in favour of this kind of thing.""
<p>
Sussex Chief Constable Paul Whitehouse announced recently that his officers
would only provide escorts for exporters delivering to Shoreham for two days
each week.
<p><hr/>
Contributed by John Davis <a href=""mailto:john@portsveg.demon.co.uk"">john@portsveg.demon.co.uk</a>. The
above article is scanned from the press for general interest -- views 
expressed are not necessarily mine.
<html>
</html></p></p></p></p></p></p></p></p></p></p></p></p></body></html>",True,False,gpt-3.5-turbo,few_shot_learning
"<html>
<head>
<title> Sheep Fools </title>
</head>
<body background=""/gifs/finger.middle.gif"">
<body>
<h2>Are you a sheep joke fanatic?</h2>
<strong>I've heard every one of them a thousand
times. This page I dedicate to sheepjoke lovers (and especially you, Marty).

May you be</strong> <img src=""/gifs/shock.gif""/>
<p>
</p></body>
</body></html>",True,False,gpt-3.5-turbo,few_shot_learning
"<html>
<head>
<title>Welcome To the Whitehead Institute Center for Genome Research</title>
</head>
<body>
<img alt=""[logo]"" src=""/www/bigwilogo.gif""/>
<h1>
Welcome To the Whitehead Institute for Biomedical Research/MIT Center for Genome Research
</h1>
<hr/>
<h2>Introduction</h2>

This is a World-Wide Web server run by the Center for Genome Research
at the Whitehead Institute for Biomedical Research in Cambridge,
Massachusetts, USA.  It contains information on map releases, software
and people at the Genome Center.<p>

Your suggestions for improvements and fixes are encouraged.  Send mail to:
<address> <a href=""/www/people.html#lstein"">Lincoln Stein, 
lstein@genome.wi.mit.edu </a>
</address>
<p>
<hr/>
<h2>What's new</h2>
<menu>
<li><a href=""/www/what_is_new.html"">What's new?</a> (Last updated 8/21/95)
  <li><a href=""/www/people.html""> People at the Genome Center</a>
<li><a href=""/WWW"">""How to Set Up and Maintain a WWW Site""</a>
<li><a href=""/www/usage/index.html"">Usage Statistics</a>
</li></li></li></li></menu>
<h2>Genome Maps</h2>
<menu>
<li><a href=""/cgi-bin/contig/phys_map"">Human Physical Mapping Project</a>
<li><a href=""/genome_data/mouse/mouse_index.html"">Mouse Genetic Mapping Project</a>
<li><a href=""/genome_data/genome_data_index.html"">Genome Center Data (map
releases, etc.)</a>
<li><a href=""/ftp/distribution/HEADER-DATA.html"">Genome Center ftp Archive (Data)</a>
</li></li></li></li></menu>
<h2>Genome Center Software</h2>
<menu>
<li><a href=""/genome_software/genome_software_index.html"">Genome Center
Software Documentation</a>
<li><a href=""/ftp/distribution/software/"">Genome Center ftp Archive (Software)</a>
<ul><strong>Experimental Web-based Software</strong>
<li><a href=""/cgi-bin/primer2.2/primer_front"">WWW Primer Picking (Primer v2.2)</a>
<li><a href=""/cgi-bin/www-STS_Pipeline/pipeline_front"">WWW STS_Pipeline (STS_Pipeline v1.2)</a>
</li></li></ul>
</li></li></menu>
<h2>Genome Center Informatics</h2>
<menu>
<li><a href=""/informatics/paperhome.html"">Papers and Abstracts from the Genome Center Informatics Group</a>
<li><a href=""/informatics/meetanddiscuss.html"">Genome Meeting and Discussion Groups</a>
<li><a href=""/informatics/MIMBD.html"">Meeting on the Interconnection of Molecular Biology Databases(MIMBD)'95:Abstracts</a>
<li><a href=""informatics/ABRF.html"">ABRF 1995: Internet Resources for Molecular Biologists and Protein Chemists</a>
</li></li></li></li></menu>
<h2>Other Area Web Sites</h2>
<menu>
<li> <a href=""http://www.wi.mit.edu/"">Whitehead Institute for Biomedical Research</a>
<li> <a href=""http://web.mit.edu/"">Massachusetts Institute of Technology</a>
</li></li></menu>
<h2>Index of Whitehead Institute/MIT Genome Center WWW and ftp Documents</h2>
This is an index of the information on this server.  Type a list of words in
the search dialog.  You may use compound searches such as <code>sslp AND
mouse</code>.  You can search for file names or words that appear within
files.  Files are re-indexed about once a month.

If you're running ",False,False,gpt-3.5-turbo,few_shot_learning
"<title>
Short description of cell lines. Species:
sheep/goat
</title>

<h3><a href=""http:indexes.html""> <img align=""middle"" src=""hypercldb.gif""/> </a>(updateApril 1996)</h3>
  

<a href=""http:/img/maps/indexes.conf""> <img ismap="""" src=""indexes.gif""/> </a>

## Short description of cell lines. Species:sheep/goat

  

By selecting one of the terms between parentheses, you will receive the list of all relevant cell lines
  

  

[GEEP](http:cl2902.html)
(
[skin, fibroblast](http:tis11.html)
)
  

  

[By Beatrice...](http:/staff/Staff)",True,False,gpt-3.5-turbo,few_shot_learning
"<html>
<header><title>Department of Food Science &amp; Nutrition</title></header>
<body bgcolor=""#ffffff"">
<h1>
<center>
<font size=""+3"">D</font><font size=""+2"">epartment of </font><font size=""+3"">F</font><font size=""+2"">ood </font><font size=""+3"">S</font><font size=""+2"">cience &amp; </font><font size=""+3"">N</font><font size=""+2"">utrition</font><br/>
<font size=""+2"">U</font><font size=""+1"">niversity of </font><font size=""+2"">M</font><font size=""+1"">innesota</font><br/>
<table>
<tr align=""center"">
<td><a href=""mailto:che-tech@che1.che.umn.edu,pbrady@mail.fsci.umn.edu""><img alt=""Departmental Logo"" border=""0"" src=""images/fscnweb.jpg""/></a>
</td></tr>
</table>
<font size=""-1"">This page last modified Monday, September 11, 1995 11:00:32<br/>
Hello cress.ics.uci.edu<br/>

You are visitor number 6106.<br/>
(The counter was started on 1 July)<p>
</p></font><br/>
</center>
<hr align=""center"" size=""6""/>
</h1>
<font size=""+2"">A</font><font size=""+1"">bout </font>
<font size=""+2"">T</font><font size=""+1"">hese </font>
<font size=""+2"">P</font><font size=""+1"">ages</font>. 
These pages serve a number of functions. First, you will find information about the Department of Food Science &amp; 
Nutrition at the University of Minnesota. This will aid you in learning something about who we are and what we do. 
We offer a short <a href=""tour.htm"">photographic tour of FScN</a> if you'd like to see what ""we"" look like. You can 
also visit our individual <a href=""pages.htm"">home pages</a>.<p>

In a more general sense, we also provide resources related to specific faculty, staff and student interests. We are 
attempting to provide information relative to aspects of the study of food science and nutrition, in general. This 
will range from our K12 page (providing links to some of the K12 programs we are involved in) to our Food-Law page 
(providing information and links to sites relating to food law).<p>

Finally, we provide a variety of specific resources to support our students, staff and faculty. This would include 
materials for specific classes, newsletters and other announcements, and whatever other aids and links we can develop 
to make our lives more coherent.<p>

These pages are continually growing and changing. We are trying to find ways to make our information more obvious and 
readily useful. We are in the midst of a new metamorphosis. As the pages shift and reshape themselves, I welcome your 
feedback. Whether you are just web hopping, or a professional food scientist or nutritionist, I invite you to sign our 
<p><center><a href=""/gestbook.htm""><img src=""images/nutrman1.gif""/><br/><font size=""+4"">g</font><font size=""+1"">uest</font><font size=""+4"">b</font><font size=""+1"">ook</font>.</a><p>
<a href=""http://www.fsci.umn.edu/homepages/psb.html""><i>Paul Brady, webmeister &amp; nutritionist</i></a><br/>
<img align=""center"" alt="""" src=""images/sound.gif""/><td><a href=""first.au"">An audio greeting (479 kb).</a></td></p></center><p>
<font size=""+2"">T</font><font size=""+1"">he ",True,False,gpt-3.5-turbo,few_shot_learning
"<!DOCTYPE html public ""-//IETF//DTD HTML//EN"">

<html>
<head>
<title>IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE HOME PAGE</title>
<meta content=""Internet Assistant for Word 1.00"" name=""GENERATOR""/>
<meta content=""T Weil"" name=""AUTHOR""/>
</head>
<body>
<h2>IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE</h2>
<p>
London SW7 2AZ, UK
<p>
<img src=""badge3a.tr.gif""/>
<p>
<i>Established by Royal Charter in 1907: One of the Colleges of
the University of London<br/>
</i>
<p>
(For Help on this information service, please click 
<a href=""ccs/help_page.html"">here)</a><hr/>
<p>
Welcome to the <i><b>I</b>mperial <b>C</b>ollege <b>I</b>nformation
<b>S</b>ervice. It contains information about:</i>
<ul>
<li><a href=""http://www.ad.ic.ac.uk/extnlrel/imp_intr.html"">An Introduction to Imperial College</a>
<li><a href=""http://www.ad.ic.ac.uk/extnlrel/map/cam_map.html"">Campus Map</a> 
and <a href=""http://www.ad.ic.ac.uk/extnlrel/travel.html"">Travel Information</a>
<li><a href=""new_departmt.html"">Academic Departments and Centres</a>
<li><a href=""services.html"">Academic Services and the Administration</a>
<li><a href=""http://www.ic.ac.uk/staff_student_services.html"">Student and Staff Organisations
and Facilities</a>
<li><a href=""http://www.ad.ic.ac.uk/extnlrel/publications.html"">
Publications</a>
<li><a href=""http://www.ad.ic.ac.uk/plan_mis/college_stats/collstat.html"">
Some College Statistics</a>
<li><a href=""http://www.ad.ic.ac.uk/extnlrel/news/news.htm"">College News and Events</a>
<li><a href=""http://www.ad.ic.ac.uk/extnlrel/alumni.htm"">Alumni Information</a>
</li></li></li></li></li></li></li></li></li></ul>
<p>
<i><b>Opportunities at Imperial College</b></i>
<ul>
<li><a href=""courses.html"">Courses</a>
<li><a href=""research"">Research</a>
<li><a href=""http://www.ad.ic.ac.uk/cpd/index.htm"">Continuing Professional Development</a>
<li><a href=""http://www.ad.ic.ac.uk/personnel/employment/employment_ic.html"">Employment</a>
with the College
<li><a href=""http://www.ad.ic.ac.uk/plan_mis/confs.html"">Seminars/Conferences</a>
</li></li></li></li></li></ul>
<ul>
<li><a href=""webmaster.html"">Webmaster</a> at Imperial College
</li></ul>
<hr/>
<p>
<a href=""/cgi-bin/htimage/button3.map""><img ismap="""" src=""button3.gif""/> </a>
<hr/>
<p>(c) Imperial College of Science, Technology and Medicine, 1995
<p>revised 07 Sep 95
</p></p></p></p></p></p></p></p></p></body>
</html>",True,True,gpt-3.5-turbo,few_shot_learning
